song_id,title,artist_name,genre
SOHTGRE12A58A78D07,Never Alone (Nunca Solo) (Key-Fm-Premiere Performance Plus),Jody McBrayer & Jadyn Maria,Classical
SONYIAE12A58A79185,Change of Heart,Pat Metheny,Pop
SOCIDZL12AC468D327,So Beautiful,Deadline,Rock
SOOJSRT12A8C141CAF,Ultrasonic (FTW Extended),Katerine,Pop
SOIVAVN12A6D4F92D7,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,Country
SOFAPWM12A8AE45CD1,Wenn Der Regen Fällt,Maya Saban,Rock
SOLWQAB12A81C238BA,The Elements,The Flies,Electronic
SOEAFWA12AB01864E4,Jaungoikoa eta lege zarra,Kortatu,Rock
SODLJEY12AB017ED6F,Dreams and Revelations At Nine,Fourth Floor Collapse,Country
SORKKST12A67ADF464,Don't Walk Away (Scattered Pieces: Live Album Version),Shawn McDonald,Hip-Hop
SOCVZTS12A58A79FB9,Carbon,Tori Amos,R&B
SOJMUBH12A8C133036,Candy rider,Ghostland Observatory,Rock
SOIZZGL12A81C22ED1,Rainbow Girl (LP Version),Danny O'Keefe,Classical
SOFPTFE12AB0188534,Disco Light,Anthony Rother,Pop
SODQFLF12A58A7B7B7,Get Up_ Get Up [You Sleepy Head],LaVern Baker,Rock
SODVGRZ12A6D4F8C3A,Revolution,Plankeye,Rock
SOFHJML12A8C13D46F,Tan Sierto Que Paso,La Pulqueria,Country
SOHNDLU12AB018013A,The Rite of Spring_ Part Two - The Sacrifice: Glorification of the Chosen One,Dallas Symphony Orchestra,R&B
SOCHAIR12A8C13B661,The Turtle Around The Corner,Yvinek,R&B
SOOYQEG12AC468F2FC,Yes Love_ My Soul is Black,Venetian Snares,Classical
SOVAVXK12AB01833FE,Dunkelheit,Too Strong,Hip-Hop
SODVQVZ12A8C13D5F0,Ese Gitano (Tango-Rumba),Niña Pastori,Electronic
SOXGATF12A6D4F32B0,Troublesome Waters,Richard Hawley,R&B
SOQKIIH12A8C145909,Sognami,Biagio Antonacci,Pop
SOFKYOB12A8C1406DC,I Wouldn't Have You Any Other Way (1995 Digital Remaster),Ringo Starr,Pop
SOXGDKS12A8C14154B,Take The A Train,Duke Ellington And His Orchestra,Jazz
SOGFCKK12A6D4FD1C0,I Stand Here Still,Tingsek,Rock
SOEUGQP12AB0181614,Kind ohne Namen RMX,Prinz Porno,Hip-Hop
SONWQIZ12AB0189476,Rap Rap,El Chojin,Pop
SOHPTUH12A58A7AB82,Donut Lady,Brian Regan,Pop
SOPRYST12A81C21576,Gonna Take My Time,Casey Bill Weldon,Classical
SOIDTSK12AB018AADE,People Together,Bachelors of Science,R&B
SOJYXLV12AC3DF5A02,H,Svinkels,Electronic
SOTZROG12A8C1434BB,We Hit It Again,Rebekka Bakken,Hip-Hop
SOOWCWQ12A6701EB07,Don't Cry,Guns N' Roses,Hip-Hop
SOABCXU12AB0184BA4,Squad Car,Los Straitjackets,Pop
SOVMUWF12A8C134762,I'm Your Hoochie Coochie Man,Willie Dixon,Hip-Hop
SORFQCM12AC3DF9530,Nordfjorloftet,YGGDRASIL,R&B
SOHRFWY12AB01832C6,O Avesso Dos Ponteiros,Ana Carolina,Country
SOUZJNT12A67AD9015,Deer in the headlights (Radiolsave Remix),Chelonis R. Jones,Rock
SOTLSLD12A8AE47315,Ragtime Violin,Fred Astaire,Pop
SOAXHJG12A8C137AB0,Stand Up for Love,T. Graham Brown,Electronic
SOPZCUP12A8C13D1F0,You Make The Earth Move,Hanoi Rocks,Electronic
SOEJBON12AB0186AF7,Big Baby,Leaving Trains,Country
SOLUYKN12AB01870FE,Bottom Bitch,Big Tuck / Sleepy Lee,Hip-Hop
SOGWLCT12A8C135C41,Djandjon,John Williams,Electronic
SOGRLVX12A6D4FB968,Brasil Caboclo,Nestor,Country
SOKGOVT12A67AE031F,Turn On Yer Lights,Miles Hunt,Electronic
SOVUSCA12A8C13492E,The Flying Festoon,Shel Silverstein,Classical
SOZIUOH12A8C136DAF,A Mans Talk,Roots Manuva,Jazz
SOISGRN12A8AE459E3,"Jumpin' Jack Flash - (from ""Jumping Jack Flash"")",Aretha Franklin,Electronic
SOMZBDE12A8C13A8CB,The Itch,Belleruche,Pop
SOCIWHW12AC4688071,Ammore tu,Nuova Compagnia Di Canto Popolare,Pop
SOBTYVI12AC468556C,Alcatraz (Jimpster Dub),Kasper Bjørke,Classical
SOHSJDC12A8C14309F,The Moon Was Yellow,Margaret Whiting,Classical
SOGBVRW12AB01797CF,Jungle Love [Single Version],The Time,Pop
SOEXOJD12AB017FF54,Little Redhead,Anni Piper,Jazz
SOFWOZM12A8C13C1CD,Bu Pei,Elva Hsiao,Classical
SOWKMNX12AB0185DC3,MEI SOUND feat. Ronny Trettmann,Sodom & Gomorrah,Pop
SOJGFQZ12A8C13EB5A,Du i mog Di,Relax,Country
SOCCNKQ12A58A7F208,Ginger Ale,Azalia Snail,Pop
SOFPZBH12AC468C929,Message 95,XII Alfonso,Pop
SOJWWXS12A8C13A007,PadreMadre (live),Cesare Cremonini,Classical
SOPPGFP12AC468B47F,Stille Natt,Solveig Slettahjell,Classical
SOCHNMI12A8AE487D0,I Feel The Earth Move,Carole King,Electronic
SOUHQTD12AB0186EA3,Follow,Tuesday,Pop
SOCWRWM12AB01831EB,Krystal Dreams,Sundawner,Hip-Hop
SOLVLXN12AB0183CAE,Melt,Ian Boddy & Robert Rich,Country
SOUAXRE12A8C138B9E,Los Pasos De Mi Gorda,Marcelo,R&B
SOLNJWN12A81C22BB5,Weird,Toto Coelo,Hip-Hop
SOZDZPQ12A58A7F82B,The Wish,Josh Canova,Hip-Hop
SOCSRDW12A58A760DF,Lost In The Plot,The Dears,Hip-Hop
SOVJHBB12A8C13F428,Les Princes De L'Afrique,L'SKADRILLE,Jazz
SOQOBJQ12AC3923CAA,Girls They Love Me,Blaze Ya Dead Homie,R&B
SOUJXVF12AB01830A1,The Bastard Sapling,Hammers of Misfortune,Jazz
SOPRFRL12A670206A8,It's Getting Better,Mama Cass,Hip-Hop
SOVRZWO12A8C13BA52,Watch no face,Ini Kamoze,Electronic
SOMPTVN12AB018346C,Traveler Unknown,BT,Rock
SONCDZS12AB01878E8,Siboney,Ferrante & Teicher,Hip-Hop
SOKYLDK12A6D4FAF98,Marioneta,Javier Mendoza Band,Pop
SOVIJHG12AB0180793,A Buckshot Rebuttal,Buckshot LeFonque,Rock
SOCHOPV12A67ADB22E,Closer,Sanctus Real,Pop
SOFSYLA12AB0189943,Marshmallows Neatly Folded,Racebannon,Rock
SOWECPK12A67AE2473,Descent Into Chaos,Nightrage,Country
SOXFGEE12AB0183CDF,I Want to Hold Your Hand,Glen Adams,Classical
SOHGQMG12AB018AF10,El Libro de los Abrazos,Che Sudaka,Classical
SOSGYAY12A6D4FAB80,Dolores Tres Pinos,El Columpio Asesino,Rock
SOVVOFZ12A6D4F71F1,Omega Point Theory,Afterlife,Hip-Hop
SOODHGM12AB0184E9C,Ce n'était pas original,Jacqueline François,R&B
SOTDUPW12A8C14328D,Around The Block,Janette Slack,Hip-Hop
SOLAWYK12A6D4FA095,Yesterdays,Helen Merrill / Clifford Brown,Classical
SOJEIGC12A8C136E5F,I Don't Care What They Say (1997 Digital Remaster) (Stereo),Peter And Gordon,Electronic
SOWVUVP12AC468817E,Algo Nos Pasa,La Habitacion Roja,Country
SOANBRN12AB0182E26,Bob's Your Uncle,Raq,Rock
SOLHPES12AB018281E,Geloof,The Scene,Hip-Hop
SOIKDPG12AB0184421,Ghosts Of Autumn,Spock's Beard,Rock
SOCQHLB12AB018C5D5,Mr. Busta,Dru Down,Classical
SOXHNSR12A8C133BB6,Firepile,Throwing Muses,Electronic
SOQLPTO12A6D4F6119,Street Life,plan b:,Rock
SOOXLDM12A6D4F9A5C,Crazy [Single Version],Ray LaMontagne,Pop
SOJJGKZ12AB01811C7,We Share The Same Passions (Part I: The Trip To Cuba / Part II: The Same Passions (Medley),Eric Serra,R&B
SOOBNOP12AB0182C62,The Roving Trade,The Irish Rovers,Country
SORCTNH12A8C140098,Surrender,Montrose,Rock
SOPXXNT12A67ADB412,Quiet Days In My Hometown / On Celluloid,No More,Classical
SOQDFPV12A8C140E73,LoveStoned/I Think She Knows Interlude,Justin Timberlake,R&B
SOGWMDT12A6701F5C5,Whistlestar,Cat Stevens,Rock
SOUZTGC12AAF3B51F2,Can You Pick Me Up?,Eskimo,Hip-Hop
SOXOCSW12A81C22DCD,Baddies Boogie (Live at The S.E.C.C.),Babyshambles,Rock
SOOCJYD12AB017ADDF,Love Mathematics,Base Ball Bear,R&B
SOLGIPB12AB01805C0,I Can Hear You (live),Carolyn Arends,Rock
SOYXINL12AB018A371,Long Live The Children,Epitaph,Jazz
SOUBBOO12A58A76119,Strong,Kaskade,Rock
SOEANHS12AB018C22D,Truth Is / What Is,Trouble,Hip-Hop
SOAVBSY12AC907293E,Ngoma Macandju,Mabulu,Country
SOZHNOP12AB017F52B,In utero,Kells,Jazz
SORLMKC12AB018462B,Some Great Majestic,The Year Zero,Rock
SOZKKXN12A8C144716,Everybody Is Doing Something,Bobby Marchan And James Booker,Rock
SOCZHDA12AC468A4AA,Don't I Know,Alice Donut,Pop
SOPZSZW12A8C133A37,Ten Mile Jog,George Duke,Classical
SOEIFPF12AB0183272,Indianola,Robben Ford,Electronic
SOPPWWE12AB017E617,Ash Sync (Alex Gopher & Etienne de Crecy Version),Alex Gopher,Country
SOIQWCA12AB0185BBB,Mal Pago,Toño Rosario,Jazz
SOCSUCD12A6D4FD5C2,American Me (Instrumental),C.L. Smooth,Classical
SOHWVLU12A8C1412B4,Negro parigo,Tout Simplement Noir,Pop
SOKXUQP12AB01847A1,Wasting Time (First Take),Strangeways,Rock
SOQXVYU12A67ADA474,Anfangsstadium,Creutzfeld & Jakob,R&B
SOVTUAF12AB018A534,Voulez vous coucher avec moi - happy clubmix,S.e.x.appeal,R&B
SOZXMXX12AB0182C93,Savador Sanchez,Sun Kil Moon,Rock
SONMPOQ12A8C1423C1,Otra Vida,Alejandro Fernandez,Country
SOCJJLY12A8C1313EA,Walkin' Talkin' Blues,Sippie Wallace,Country
SONTCPV12AB018698B,If I Had Wings (Part 1),T-Model Ford,Electronic
SOBRFXM12AB018CC5B,The More I See You,Dick Haymes and Dick Haymes,R&B
SOVCEHV12A8C13D468,Galadriel,Karunesh,Rock
SOXVRJP12A6D4F57C1,What More Do You Want From Me,McNastee,Country
SOPRKHP12AB018267F,Deep Inferno,Ah Cama-Sotz,Jazz
SOQWIVL12AB0187A01,Moodyamorphosis,James Moody,Jazz
SOPEQIG12A58A7E034,Sick On You,The Hollywood Brats,Pop
SOFQPZF12A8C13F264,Polar Airwave,Oleg Poliakov,R&B
SOETZEN12AB0189AE4,My Destiny,Lionel Richie,R&B
SONABZA12A8C13AAC7,(For The Love Of) Germaine,Susan Aglukark,Classical
SOKNQBF12AB0186438,Nenhuma É Igual A Você,Ara Ketu,Hip-Hop
SOSJHSC12A8C13451C,When You Come Around,Nicolette Larson,Hip-Hop
SOMPWOJ12A6D4F665F,Recept,SAF,Country
SOADNDJ12AF72A5D1C,Sometimes A Great Notion,John Mellencamp,Jazz
SOQJEDW12A8C13C9CA,The Moonshiner,Vaya Con Dios,Electronic
SOKCYAG12AB018582B,Santiago,Stoneface & Terminal,Rock
SOQSTYC12AF72A7993,The House Song,The Beta Band,Pop
SOIBQQB12AC4688723,Anniversary,Jonathan Butler,Jazz
SOGOTWW12A81C201B8,Strollin',Paul Hardcastle,Country
SOHRDCF12A6D4F9609,Cuando Estoy Contigo,Joe Lopez,R&B
SOXWSCS12A6D4FC46A,Samba,David Benoit / Russ Freeman,Jazz
SOHYYON12AAF3B5B4A,Love Never Fails,Brandon Heath,R&B
SOOBING12A8A9D653E,Gorrion Bernardino (Con Kultama),La Excepcion,Hip-Hop
SOOSVYS12A8C13B578,Bi Ye Ji Nian Ce,Ukulele,Hip-Hop
SONOMMJ12AB01851C8,Forgive Me,Fiction 8,Rock
SOQUZBC12A8C135F53,Ich Bin Das Tor (Demo 96),Eisregen,Country
SOWUBPD12A8C13952A,Parody Of Life,Headhunter,Hip-Hop
SODAMGA12A8C1381EC,In The Aftermath,Spahn Ranch,Electronic
SOCUBIC12A8AE45AF0,Lose This Skin,The Clash,Jazz
SOBIWMT12A58A76C26,Just A Feeling (LP Version),Five Special,Pop
SOPDMDB12A6701D1FC,Love Is All,The Rapture,Hip-Hop
SOOUYQX12A8C135544,Six,Chimaira,Classical
SONPNSJ12A58A7D995,Officer of Hearts (Album),Handsome Furs,Rock
SORZSXI12AB01862D9,Same Old Lang Syne,Dan Fogelberg,Classical
SOHUGNV12A8C13DEC0,Somebody Loves Me (LP Version),Sister Sledge,Pop
SOEEPSA12AB0185E93,Repulsion,Dinosaur Jr.,Country
SOXWKTG12A8C140717,Big Beats,Kenny Dope,Rock
SOALZHD12A8C136207,The Fearsome Duo,Masters Of The Hemisphere,Pop
SOTQFTF12A6D4FCBF8,The Gnome (Stereo) (2007 Digital Remaster),Pink Floyd,Hip-Hop
SOLDIBT12A6D4F87BB,She's A Liar (Album Version),America,Pop
SOBYYIA12A6D4FA1AC,If I Ruled The World,Kurtis Blow,Classical
SOZFPNT12A81356D29,Bore Me  (Album Version),JENNIFER TRYNIN,Country
SOAXKYE12AC4689671,April 26,Kalilaskov AS,Rock
SOFCKDE12A8C13D6F4,Quand On Se Frôle,Bertrand Betsch,Electronic
SOMWVVO12A58A79B94,Hand Me_ Please_ A City,Noah Georgeson,R&B
SOQJNXH12A6D4FACDE,Man In The Hills,Burning Spear,Electronic
SOPPEDC12AC4687739,Sex,Negativ,Rock
SOCMEZQ12AB0181F8D,Jump Baby Jump,Pentangle,Rock
SONFLOP12A6D4F78AB,Easy,Commodores,Rock
SOMFFUI12AC3DFB194,I'm Not Afraid Of The Dark,Essie Jain,Country
SOJNYDE12A8C144AF3,Such A Mess,Lloyd Price,R&B
SOKJKVL12A8C13DBAF,Like A Spoke On A Wheel,The Little Ones,Jazz
SOQEMYM12A6D4F747D,Ballad,Pailhead,Jazz
SOQPQBW12AB018A537,Feel Good,Tony Curtis,Pop
SOHOKNJ12A8C130E1A,Let's Dance,The Glenn Miller Orchestra,Country
SODPXZA12AB018686F,Illa Tidandi,Burzum,Country
SOHBASV12A6D4F665A,Alma Enamorada,Chalino Sanchez,Classical
SOKONOZ12AB01851C9,Brown Metal,Hella,Electronic
SORAHGV12A8C141C3C,Scarred Hands,XDisciplex A.D.,Pop
SOYEFND12AB0182E55,Magnum Juice,Twisted Individual,Electronic
SOYVNVC12AB01837F6,My Better Half,Staggered Crossing,Country
SOVGQSX12A58A7C406,Batida Diferente,Zimbo Trio,Electronic
SOFYDKW12A8C141FA9,Eg Ser,Bjørn Eidsvåg,Hip-Hop
SOWHCXN12A6D4F984E,Stonehenge Revisited,Zero Gravity,Pop
SOXHFRX12A58A7D697,The Girl who Falls Downstairs,Tom McRae,Hip-Hop
SOTJRHZ12AB017C086,(In Your Own Words) Chernobyl,(We Are) Performance,Rock
SOSDZTR12AB018C2A1,I Feel A Song In My Heart,Gladys Knight,Pop
SOKFCMB12AB0188B45,Iluntzian,Norman,R&B
SOQRSSJ12A8C137A9C,Long Cool Woman In A Black Dress,The Hollies,Classical
SONCXPV12A8C130EEF,Deborah,Jon & Vangelis,Classical
SOYVVVQ12A6D4F6D1F,Welcome to 1984 (Acoustic),Anti-Flag,Rock
SOXUMMW12A6701DDC3,Tom's Shoe Repair,Weeping Tile,Classical
SOGWFOV12AC468B69D,(I Don't Stand A) Ghost of a Chance,The Five Keys,Pop
SOYGFNH12A8C1436C9,ABC (Listen Up),Us3,Country
SOBNPYK12AB017C8A1,Down That Lonely Road,Nazz,Rock
SOWLYTM12A8AE4767A,Bring A Friend (Remastered version),Happy Mondays,Country
SOIYHOC12A8C13BBDE,Let Me Go,Sonya Kitchell,Electronic
SOKCLJD12A58A796F2,Authenticity (Album Version),Harvey Danger,Classical
SOMYNOM12AB0181EF3,Amor De Todos,Little Joe,Electronic
SORZIUU12A6D4FA3AC,The Chronicles Of Sarina,Final Fantasy,Jazz
SOFHJNV12A8C139722,Fara Tine Nu Exist / I'm Nothing Without You,TNT,R&B
SODEUBM12AB0185577,Toss Up,Locksmith,Pop
SOLZRQI12AB0184F29,Mine of Nothingness,Miriodor,R&B
SORJCAI12A58A7C16C,Só Se Vive Uma Vez (Emma),Wanessa,Country
SOQBVMW12A8C13D000,Good Love,Martine Girault,Pop
SOWCRNC12A58A7EDE7,"Shook - Rated ""K"" For Kids",Vickie Winans,Electronic
SODIWPX12AB0187BB8,35,Jeromes Dream,Country
SOCWXVO12A6D4F8FAE,C'est Quand Le Bonheur ?,Cali,Jazz
SOJUACG12A8C131D8F,Never Look At The Sun,The Delgados,Jazz
SORSCRN12A8C1401A2,Going To Town,The Afghan Whigs,Classical
SOKKMTE12A6D4FBF8B,Gods Of Rain,Axxis,Electronic
SOJNLTT12A6701CE5D,The Road To Hell Part 2 (LP Version),Chris Rea,Electronic
SOPABUW12AB0184B6D,Spoonful,Howlin Wolf,Country
SOMVOYJ12AB018568C,Yellow Brick Road,Angus & Julia Stone,Jazz
SOHDLON12A81C21CE5,Lymph,Carter Burwell,Jazz
SOJSOKP12AB0181075,Under A Painted Sky,Chris Botti,Pop
SOSVERI12AC95F07C1,Conversation (1996 Digital Remaster),McGuinness Flint,Hip-Hop
SOSHYKV12AB01833D0,Fantasy,Dam Funk,Electronic
SOGEUVO12A6D4F67A3,Daybreak,Zion Train,Hip-Hop
SOKUNRM12A8C13AE1D,Disorder - [The Factory_ Manchester Live 11 April 1980],Joy Division,Jazz
SOZOCGD12AB018B8C2,The Green Door,Jim Lowe,Hip-Hop
SOJAULW12A6D4F9393,Set Me Free,Dax Riders,Country
SOMXDWZ12AB018577D,Somebody's Baby,John P. Strohm,Jazz
SOYZKNN12AC4686F2F,Let Me Love You For Tonight (feat. Todd Terry v The Commission) (Urban Hero Mix),Kariya,R&B
SOIONWY12A8C140F7F,Gambler's Blues (St. James Infirmary Blues),The Hokum Boys,Rock
SOPTEFC12A8C1313B8,Struttin' My Stuff,Ann Rabson,Classical
SOUHMVQ12AB017FBF4,Gold,Eisheilig,Pop
SOHMKLQ12AB018ED44,See Him,Al Denson,Electronic
SOTCREG12AB017ED6A,A Man Needs A Woman,James Carr,Classical
SOWGKLJ12AB017CB8B,Real Man,Todd Rundgren,Pop
SODPFUN12AB0187D7B,Perfect Motion,Sunscreem,Classical
SOHPSDP12A8AE47D82,See me now,Robkay & Snooky,Hip-Hop
SOTYNRT12A58A7C1AA,Ka Sera Sera,Funkdoobiest,Pop
SOXAORK12A6D4F97E8,Kalakuta Show,Fela Kuti,Country
SOSPARK12A8C13A1B2,"Seven Seas ""Jakob Only Version"" (Bonus)",The Poodles,Hip-Hop
SOIPFNQ12A8C13AFE8,How Could You,Before Dark,Hip-Hop
SOJXLPB12A8C13379F,Just For You,Ukulele,Classical
SOJXJRX12AB018779F,Life Could Not Be Better,Jahmali,Country
SOTRLXH12AB018411D,4. Allegro con fuoco,Israel Philharmonic Orchestra / Zubin Mehta,Electronic
SOTOHBO12AB0182763,Le temps des cerises,Alain Turban,Electronic
SOAXPJT12A8C1413BA,Goddess,Jefferson Starship,Rock
SOOSWAQ12AB01851BE,Darwin,Stillste Stund,Electronic
SOEYPOC12A8C138FBA,Flute Concerto: Allegro moderato,Maarika Järvi,R&B
SOESYEG12A8C1442A8,Shone Like A Reverie,Pepi Ginsberg,Electronic
SOBNLJT12AB0183F2E,Do It Well,Guitar Crusher,Electronic
SOFBSQK12AB01888C6,Saddam,Gregory Isaacs,Rock
SOADEAX12A6D4F7CFB,Heaven (Waiting There for Me),Hayley Westenra,Rock
SOHPEUS12AB017E6DF,Primi Passi,Ape,Pop
SOXSUQZ12A8C14267D,My Smokin' Song,Lil Wyte,Electronic
SOUUUQO12A8C13B509,Autumn (Original Mix),Emotional Horizons,Pop
SORNLWK12A8C13545E,It´s raining men,Las seventies,Rock
SOTOTIT12A8C13FEAD,Swan Lake (WS1),Guardner,Hip-Hop
SOPIEEM12A8C145470,Oh_ to feel him,Neal Morse,Rock
SOHGEBG12AB0184518,Stressed Out,John Lee Hooker Jr,Classical
SOZLKST12A6701FBBB,Just One Breath Away,The Wallflowers,Jazz
SOYTFJX12AB018E829,Furious Table,Nick Haeffner,Classical
SOTVESK12A6D4F8C57,Khululeka,Lucky Dube,R&B
SOJIIJD12AB017E0E0,Starting... Now,Enduser,R&B
SOHOGUP12AC9E1698C,MBP,Phobia,R&B
SORKIGL12A8C1357EB,What Now America,Lee Michaels,R&B
SOJJHPI12A6D4F9557,Assenza Di Gioia,Niccolò Fabi,Jazz
SOFBVTP12A6D4FB44E,Call Me,Fiji,Hip-Hop
SONFOLE12AB0187FFF,Lost,Threat Signal,Pop
SOTROVE12AB017C12B,Inside Out,Kate Voegele,Country
SOPNHVS12A8C13453A,Feel It All (What Kind Of Love Album Version),Margaret Becker,Electronic
SOXPIXI12A8C144152,Two Roads,Cosmik Connection,Pop
SOHDFKK12A67AD92E7,Canada Disappears,Number One Cup,Classical
SONVXCF12A8AE49590,Gotta Go My Own Way,Nikki Gil,Hip-Hop
SOPEVRJ12CF5F87159,The Way I Am (Album Version),Staind,Jazz
SOJSMQH12A81C23B92,Imperium (Album Version),Machine Head,Hip-Hop
SOIPQBA12A8C14134D,Remember,Voyage,Electronic
SOSPWXZ12A6D4FADE5,Rilassato come non mai,Poeti Onirici,Electronic
SOYUNGE12AB0182AA5,My love is Deep,Edvin Marton,Country
SOVLXQY12AB017FDD6,Passion for Destruction,Career Soldiers,R&B
SOKRWWM12AB018692B,FEUER UND WASSER,Rammstein,Hip-Hop
SOEDHLQ12AB0183788,Lovers In Flames,Thought Industry,Pop
SOZQKJI12AB01808BE,About You,Zoegirl,Jazz
SOCHSZY12AB018677D,Flashback,Rafaël Frost,Jazz
SOVEJET12AAA15FBED,Two beers,Georges Guelters,Classical
SOSHOUR12AB018CE1F,Lover Man,Jimi Hendrix,Country
SOKQDKH12A8C13ADB4,Niin kauan kun on aikaa,Markus,Electronic
SOIZNBD12A8C135F2E,Printemps D'Alsace,Line Renaud,Classical
SOIUPNL12A6310D89B,Brave New World,Richard Ashcroft,Country
SOFXTPH12A8C1346F4,Country Life,Show Of Hands,Classical
SOOJXDD12A8C13A061,Hey Boy,Teddybears Sthlm,Rock
SOFODKP12A6D4F7EB2,Marche Des Patineurs,Yvette Horner,Rock
SOJYMSI12A58A7D4AF,Hangin On [My Song] (w/  Coast &  Stunta) (Chopped & Screwed Version),Chingo Bling w/Coast and Stunta,Rock
SOVCFPL12AB0187DD3,Strength,Ward 21,Jazz
SOANNWC12AAF3B3254,Tgv,Duck Baker,Electronic
SOXATTP12AB0183DB0,Poison,Generation X,Hip-Hop
SOAHJTE12AAF3B3C24,Granny_ Will Your Dog Bite,Othar Turner & The Rising Star Fife And Drum Band,Pop
SOYWANW12A8C143F12,Soca On The Hudson,Explainer,Jazz
SOOPBAF12AF72A59A8,North Hanging Rock,British Sea Power,Pop
SOZUWKB12A6D4FC77E,Lay All Your Love On Me,Avantasia,Rock
SOJWDOG12A8C1380B1,Männer Weinen Heimlich,Original Naabtal Duo,Pop
SOREVZH12AB017C34F,Desiree_ Safe!,The Transit War,Rock
SONNQZT12AB017E551,Each Other,Katharine McPhee,Rock
SOYYVBI12A8C143A45,Imaginary Friends,Zeromancer,Country
SOOJPIF12A58A7C750,Elaine (1980 Demo),The Smithereens,Electronic
SOMHMHL12AF729DD44,0078h,M83,Classical
SONJLII12AC4686D16,Magneta Drive,Ticon,Classical
SOLRBOP12A6D4FCCA1,Love Hangover,Diana Ross,Hip-Hop
SOJUTHT12A8C143884,Raté,Benjamin Biolay,Country
SOZXZRY12A6D4F74E4,Blackness Of The Night,Cat Stevens,R&B
SOJVBWG12AB017E46A,Linoleum (Wamdue 2-Step Vocal Experience),tweaker,Pop
SOZFFKS12A8C13886B,Chim Chim Cheree,Charlie Byrd,Hip-Hop
SOBHDVT12AF72ACDC6,Other Side of Day,Bebo Norman,Jazz
SOFSVSU12AB018C085,True Romance feat. Schivv,Pyranja,Rock
SOBDNFU12A8C131098,Goomba Boomba,Yma Sumac,Pop
SOCGUTO12AB018DB03,Serving Mutha Fucka's,Chunk,Rock
SOAWQFA12A67ADE8D8,Nail: An Odyssey In Flesh: Celebrate The New Skin,& And Oceans,Classical
SOQNRSY12AB01834E2,Strange Isn't It - Original,Oliver Mutukudzi,Rock
SOXPJJP12A8C13D4C9,Rage Hard,Frankie Goes To Hollywood,Rock
SOQWLGX12A6D4FB183,Pincushion,Every Time I Die,Country
SOMMMKU12AF72AC5B1,Shut Southall Down,Cornershop,Hip-Hop
SOEFUHI12AC468CA31,Andrea Chenier: Come Un Bel Di Di Maggio,Alfredo Kraus,R&B
SOPPNSP12A8C13D995,Buscando Un Corazon,La Guardia,Hip-Hop
SOPYRXU12A58A784CA,Prophecy (With Sample) (Album Version),Soulfly,Rock
SOEFGOW12A8C13AA17,Final!,Miguel Poveda_ Miguel Poveda,Rock
SORDDPF12A8C13D2D9,O Holy Night,Mandisa,Country
SOVDCDI12AC468E9A2,Missing (2010 Digital Remaster),Arcadia,Jazz
SOORVPP12AC3DF5681,Ride The Pony,Peblab,Country
SOZQPPL12AB018DF6D,Red Shift,Hopesfall,Jazz
SOBHVCG12A8C145BF3,Don't Take Your Love From Me,Keely Smith,R&B
SOCRXYD12A8C135E52,My Love Has No Pride,Tony Orlando & Dawn,Country
SOBVOIF12A67021B3F,Midnight,Jimi Hendrix,Hip-Hop
SOQVYPR12A81C2213D,All Turned Out,The Partisans,Pop
SOCIDFN12A8C13A4FF,Ruut-Wieß-Blau Querjestriefte Frau,Bap,Country
SOKOZIV12AB018696E,Noche Privada,Marion Meadows,Rock
SOTYDHS12AC3DFAC10,E Ruim,Grupo Batuque,Classical
SOEFOIW12A8C138C0A,Pillar Of Davidson,Live,Jazz
SOTAZDZ12A8C136D5C,Makin' All The Right Moves,Tina Charles,Classical
SOUDTHR12A8C141DE3,Why Work,St. Louis Jimmy Oden,Rock
SOEALKO12AB0183D84,With Or Without You,A*Teens,R&B
SOFYTYC12A58A7F1F7,They Were Tough Babies,Jelly Roll Morton,Jazz
SOGURXC12AC468DAD6,Mirabelle,Paris Musette,Rock
SOHJJXB12A8C1444B6,Brainwash,Painkiller,Pop
SOFLEOO12AC468DFF1,Avant de mourir,Les Pistolets Roses,Jazz
SOVILRC12AC46896C5,Midnight Rambler,Nico Wayne Toussaint,Jazz
SOTSJBP12A8C132C58,Bregendance,Kapaikos (aka Kapajkos),Hip-Hop
SOELKZW12AB0186B9E,Nan Ren KTV,Justin,Rock
SOVPWHX12A8AE47491,I Know Why feat. Pimp C_ Rich Boy_ Blaze-1 (Explicit Album Version),Gucci Mane feat. Pimp C_ Rich Boy_ Blaze-1,Rock
SOIVEDO12A8C138F40,Les Merveilleux Dimanches,Marcel Mouloudji,Electronic
SOCJAEV12A81C23367,Guitarrada Do Barata,Beto Barbosa,Jazz
SOMAPTG12A81C234A3,Deli Robbers,John Debney,Electronic
SOFZJEL12A58A77FEF,Xtal,Aphex Twin,R&B
SOFYRKJ12A6D4FCA22,Jim,The Oscar Peterson Trio / Clark Terry,Country
SONYDNP12AB0186DCE,Your Love (Got a Hold of Me) instrumental,George Nooks,Hip-Hop
SOUCEDX12A8C139FC1,Watermelon men,Gun Club,Rock
SOONBMQ12A6D4F6214,The Red Telephone (LP Version),Love,Hip-Hop
SONDFBX12A67020427,Hang On For Love (LP Version),Off Broadway,R&B
SOBSUQH12A58A7944D,Bonus track: Estação Werneck,Jefferson Gonçalves,Electronic
SOZLXKW12AB0181E97,Western Binaire,Stilettos,Hip-Hop
